Infobox sport governing body:year formed	org:founded
Infobox sport governing body:year_closed	org:dissolved
Infobox sport governing body:year_formed	org:founded
Infobox sports league:champion	org:members
Infobox sports league:country	org:country_of_headquarters
Infobox sports league:founded	org:founded
Infobox sports league:title	org:alternate_names
InfoboxFireDepartment:chief	org:top_members/employees
InfoboxFireDepartment:commissioner	org:top_members/employees
InfoboxFireDepartment:established	org:founded
InfoboxFireDepartment:name	org:alternate_names
InfoboxFireDepartment:strength	org:number_of_employees/members
Infobox_Airline:IATA	org:alternate_names
Infobox_Airline:ICAO	org:alternate_names
Infobox_Airline:airline	org:alternate_names
Infobox_Airline:alliance	org:member_of
Infobox_Airline:callsign	org:alternate_names
Infobox_Airline:founded	org:founded
Infobox_Airline:headquarters	org:country_of_headquarters
Infobox_Airline:headquarters	org:stateorprovince_of_headquarters
Infobox_Airline:headquarters	org:city_of_headquarters
Infobox_Airline:key_people	org:top_members/employees
Infobox_Airline:parent	org:parents
Infobox_Airline:website	org:website
Infobox_Austrian_Political_Party:europarl	org:member_of
Infobox_Austrian_Political_Party:european	org:member_of
Infobox_Austrian_Political_Party:foundation	org:founded
Infobox_Austrian_Political_Party:headquarters	org:country_of_headquarters
Infobox_Austrian_Political_Party:headquarters	org:stateorprovince_of_headquarters
Infobox_Austrian_Political_Party:headquarters	org:city_of_headquarters
Infobox_Austrian_Political_Party:ideology	org:political/religious_affiliation
Infobox_Austrian_Political_Party:international	org:member_of
Infobox_Austrian_Political_Party:leader	org:top_members/employees
Infobox_Austrian_Political_Party:party_name	org:alternate_names
Infobox_Austrian_Political_Party:position	org:political/religious_affiliation
Infobox_Austrian_Political_Party:website	org:website
Infobox_British_Political_Party:europarl	org:member_of
Infobox_British_Political_Party:european	org:member_of
Infobox_British_Political_Party:foundation	org:founded
Infobox_British_Political_Party:headquarters	org:country_of_headquarters
Infobox_British_Political_Party:headquarters	org:stateorprovince_of_headquarters
Infobox_British_Political_Party:headquarters	org:city_of_headquarters
Infobox_British_Political_Party:ideology	org:political/religious_affiliation
Infobox_British_Political_Party:international	org:member_of
Infobox_British_Political_Party:leader	org:top_members/employees
Infobox_British_Political_Party:party_articletitle	org:alternate_names
Infobox_British_Political_Party:party_name	org:alternate_names
Infobox_British_Political_Party:position	org:political/religious_affiliation
Infobox_British_Political_Party:website	org:website
Infobox_Canada_Political_Party:dissolution	org:dissolved
Infobox_Canada_Political_Party:foundation	org:founded
Infobox_Canada_Political_Party:headquarters	org:country_of_headquarters
Infobox_Canada_Political_Party:headquarters	org:stateorprovince_of_headquarters
Infobox_Canada_Political_Party:headquarters	org:city_of_headquarters
Infobox_Canada_Political_Party:ideology	org:political/religious_affiliation
Infobox_Canada_Political_Party:leader	org:top_members/employees
Infobox_Canada_Political_Party:party_name	org:alternate_names
Infobox_Canada_Political_Party:party_wikicolourid	org:political/religious_affiliation
Infobox_Canada_Political_Party:president	org:top_members/employees
Infobox_Canada_Political_Party:website	org:website
Infobox_Company:company_name	org:alternate_names
Infobox_Company:company_type	org:parents
Infobox_Company:dissolved	org:dissolved
Infobox_Company:foundation	org:founded
Infobox_Company:founder	org:founded_by
Infobox_Company:homepage	org:website
Infobox_Company:key_people	org:top_members/employees
Infobox_Company:location	org:country_of_headquarters
Infobox_Company:location	org:stateorprovince_of_headquarters
Infobox_Company:location	org:city_of_headquarters
Infobox_Company:location_city	org:city_of_headquarters
Infobox_Company:location_country	org:country_of_headquarters
Infobox_Company:num_employees	org:number_of_employees/members
Infobox_Company:parent	org:parents
Infobox_Company:subsid	org:subsidiaries
Infobox_Company:subsidiaries	org:subsidiaries
Infobox_Czech_Political_Party:europarl	org:member_of
Infobox_Czech_Political_Party:european	org:member_of
Infobox_Czech_Political_Party:foundation	org:founded
Infobox_Czech_Political_Party:headquarters	org:country_of_headquarters
Infobox_Czech_Political_Party:headquarters	org:stateorprovince_of_headquarters
Infobox_Czech_Political_Party:headquarters	org:city_of_headquarters
Infobox_Czech_Political_Party:ideology	org:political/religious_affiliation
Infobox_Czech_Political_Party:international	org:member_of
Infobox_Czech_Political_Party:leader	org:top_members/employees
Infobox_Czech_Political_Party:party_name	org:alternate_names
Infobox_Czech_Political_Party:website	org:website
Infobox_Indian_Political_Party:alliance	org:member_of
Infobox_Indian_Political_Party:foundation	org:founded
Infobox_Indian_Political_Party:headquarters	org:country_of_headquarters
Infobox_Indian_Political_Party:headquarters	org:stateorprovince_of_headquarters
Infobox_Indian_Political_Party:headquarters	org:city_of_headquarters
Infobox_Indian_Political_Party:ideology	org:political/religious_affiliation
Infobox_Indian_Political_Party:labour	org:members
Infobox_Indian_Political_Party:loksabha_leader	org:top_members/employees
Infobox_Indian_Political_Party:party_name	org:alternate_names
Infobox_Indian_Political_Party:peasants	org:members
Infobox_Indian_Political_Party:publication	org:subsidiaries
Infobox_Indian_Political_Party:rajyasabha_leader	org:top_members/employees
Infobox_Indian_Political_Party:secretary	org:top_members/employees
Infobox_Indian_Political_Party:students	org:members
Infobox_Indian_Political_Party:website	org:website
Infobox_Indian_Political_Party:women	org:members
Infobox_Indian_Political_Party:youth	org:members
Infobox_Irish_Political_Party:europarl	org:member_of
Infobox_Irish_Political_Party:european	org:member_of
Infobox_Irish_Political_Party:foundation	org:founded
Infobox_Irish_Political_Party:headquarters	org:country_of_headquarters
Infobox_Irish_Political_Party:headquarters	org:stateorprovince_of_headquarters
Infobox_Irish_Political_Party:headquarters	org:city_of_headquarters
Infobox_Irish_Political_Party:ideology	org:political/religious_affiliation
Infobox_Irish_Political_Party:international	org:member_of
Infobox_Irish_Political_Party:leader	org:top_members/employees
Infobox_Irish_Political_Party:party_name	org:alternate_names
Infobox_Irish_Political_Party:website	org:website
Infobox_Italian_political_party:coalition	org:member_of
Infobox_Italian_political_party:dissolution	org:dissolved
Infobox_Italian_political_party:europarl	org:member_of
Infobox_Italian_political_party:european	org:member_of
Infobox_Italian_political_party:foundation	org:founded
Infobox_Italian_political_party:headquarters	org:country_of_headquarters
Infobox_Italian_political_party:headquarters	org:stateorprovince_of_headquarters
Infobox_Italian_political_party:headquarters	org:city_of_headquarters
Infobox_Italian_political_party:ideology	org:political/religious_affiliation
Infobox_Italian_political_party:international	org:member_of
Infobox_Italian_political_party:leader	org:top_members/employees
Infobox_Italian_political_party:leader1_name	org:top_members/employees
Infobox_Italian_political_party:leader2_name	org:top_members/employees
Infobox_Italian_political_party:leader3_name	org:top_members/employees
Infobox_Italian_political_party:leader4_name	org:top_members/employees
Infobox_Italian_political_party:membership	org:number_of_employees/members
Infobox_Italian_political_party:name_english	org:alternate_names
Infobox_Italian_political_party:newspaper	org:subsidiaries
Infobox_Italian_political_party:website	org:website
Infobox_Italy_Political_Party:coalition	org:member_of
Infobox_Italy_Political_Party:foundation	org:founded
Infobox_Italy_Political_Party:ideology	org:political/religious_affiliation
Infobox_Italy_Political_Party:leader	org:top_members/employees
Infobox_Italy_Political_Party:newspaper	org:subsidiaries
Infobox_Italy_Political_Party:party_name	org:alternate_names
Infobox_Italy_Political_Party:party_name_italian	org:alternate_names
Infobox_Italy_Political_Party:website	org:website
Infobox_Japanese_Political_Party:foundation	org:founded
Infobox_Japanese_Political_Party:headquarters	org:country_of_headquarters
Infobox_Japanese_Political_Party:headquarters	org:stateorprovince_of_headquarters
Infobox_Japanese_Political_Party:headquarters	org:city_of_headquarters
Infobox_Japanese_Political_Party:ideology	org:political/religious_affiliation
Infobox_Japanese_Political_Party:international	org:member_of
Infobox_Japanese_Political_Party:lhouseleader	org:top_members/employees
Infobox_Japanese_Political_Party:party_name	org:alternate_names
Infobox_Japanese_Political_Party:president	org:top_members/employees
Infobox_Japanese_Political_Party:representative	org:top_members/employees
Infobox_Japanese_Political_Party:secretary	org:top_members/employees
Infobox_Japanese_Political_Party:uhouseleader	org:top_members/employees
Infobox_Japanese_Political_Party:website	org:website
Infobox_Nepalese_Political_Party:foundation	org:founded
Infobox_Nepalese_Political_Party:headquarters	org:country_of_headquarters
Infobox_Nepalese_Political_Party:headquarters	org:stateorprovince_of_headquarters
Infobox_Nepalese_Political_Party:headquarters	org:city_of_headquarters
Infobox_Nepalese_Political_Party:ideology	org:political/religious_affiliation
Infobox_Nepalese_Political_Party:international	org:member_of
Infobox_Nepalese_Political_Party:labour	org:members
Infobox_Nepalese_Political_Party:party_name	org:alternate_names
Infobox_Nepalese_Political_Party:secretary	org:top_members/employees
Infobox_Nepalese_Political_Party:students	org:members
Infobox_Nepalese_Political_Party:website	org:website
Infobox_Nepalese_Political_Party:youth	org:members
Infobox_Organization:formation	org:founded
Infobox_Organization:headquarters	org:country_of_headquarters
Infobox_Organization:headquarters	org:stateorprovince_of_headquarters
Infobox_Organization:headquarters	org:city_of_headquarters
Infobox_Organization:membership	org:number_of_employees/members
Infobox_Organization:name	org:alternate_names
Infobox_Organization:website	org:website
Infobox_Political_Party:alliance	org:member_of
Infobox_Political_Party:dissolution	org:dissolved
Infobox_Political_Party:european	org:member_of
Infobox_Political_Party:foundation	org:founded
Infobox_Political_Party:headquarters	org:country_of_headquarters
Infobox_Political_Party:headquarters	org:stateorprovince_of_headquarters
Infobox_Political_Party:headquarters	org:city_of_headquarters
Infobox_Political_Party:ideology	org:political/religious_affiliation
Infobox_Political_Party:int_alignment	org:member_of
Infobox_Political_Party:international	org:member_of
Infobox_Political_Party:leader	org:top_members/employees
Infobox_Political_Party:members	org:members
Infobox_Political_Party:membership	org:number_of_employees/members
Infobox_Political_Party:newspaper	org:subsidiaries
Infobox_Political_Party:party_name	org:alternate_names
Infobox_Political_Party:party_name_italian	org:alternate_names
Infobox_Political_Party:party_wikicolourid	org:political/religious_affiliation
Infobox_Political_Party:publication	org:subsidiaries
Infobox_Political_Party:status	org:number_of_employees/members
Infobox_Political_Party:website	org:website
Infobox_Political_party:chairperson	org:top_members/employees
Infobox_Political_party:dissolution	org:dissolved
Infobox_Political_party:europarl	org:member_of
Infobox_Political_party:foundation	org:founded
Infobox_Political_party:headquarters	org:country_of_headquarters
Infobox_Political_party:headquarters	org:stateorprovince_of_headquarters
Infobox_Political_party:headquarters	org:city_of_headquarters
Infobox_Political_party:ideology	org:political/religious_affiliation
Infobox_Political_party:international	org:member_of
Infobox_Political_party:leader	org:top_members/employees
Infobox_Political_party:leader1_name	org:top_members/employees
Infobox_Political_party:leader2_name	org:top_members/employees
Infobox_Political_party:leader3_name	org:top_members/employees
Infobox_Political_party:membership	org:number_of_employees/members
Infobox_Political_party:name_english	org:alternate_names
Infobox_Political_party:name_native	org:alternate_names
Infobox_Political_party:newspaper	org:subsidiaries
Infobox_Political_party:president	org:top_members/employees
Infobox_Political_party:website	org:website
Infobox_Political_party:youth_wing	org:members
Infobox_Romanian_Political_Party:ep-group	org:member_of
Infobox_Romanian_Political_Party:european	org:member_of
Infobox_Romanian_Political_Party:foundation	org:founded
Infobox_Romanian_Political_Party:headquarters	org:country_of_headquarters
Infobox_Romanian_Political_Party:headquarters	org:stateorprovince_of_headquarters
Infobox_Romanian_Political_Party:headquarters	org:city_of_headquarters
Infobox_Romanian_Political_Party:ideology	org:political/religious_affiliation
Infobox_Romanian_Political_Party:international	org:member_of
Infobox_Romanian_Political_Party:leader	org:top_members/employees
Infobox_Romanian_Political_Party:party_name	org:alternate_names
Infobox_Romanian_Political_Party:website	org:website
Infobox_School:affiliation	org:member_of
Infobox_School:affiliation	org:political/religious_affiliation
Infobox_School:athletics	org:subsidiaries
Infobox_School:conference	org:member_of
Infobox_School:dean	org:top_members/employees
Infobox_School:district	org:subsidiaries
Infobox_School:enrollment	org:number_of_employees/members
Infobox_School:established	org:founded
Infobox_School:faculty	org:number_of_employees/members
Infobox_School:location	org:country_of_headquarters
Infobox_School:location	org:stateorprovince_of_headquarters
Infobox_School:location	org:city_of_headquarters
Infobox_School:name	org:alternate_names
Infobox_School:president	org:top_members/employees
Infobox_School:principal	org:top_members/employees
Infobox_School:staff	org:number_of_employees/members
Infobox_School:students	org:number_of_employees/members
Infobox_Sri_Lankan_Political_Party:chairman	org:top_members/employees
Infobox_Sri_Lankan_Political_Party:fiscalpolicy	org:political/religious_affiliation
Infobox_Sri_Lankan_Political_Party:foundation	org:founded
Infobox_Sri_Lankan_Political_Party:headquarters	org:country_of_headquarters
Infobox_Sri_Lankan_Political_Party:headquarters	org:stateorprovince_of_headquarters
Infobox_Sri_Lankan_Political_Party:headquarters	org:city_of_headquarters
Infobox_Sri_Lankan_Political_Party:ideology	org:political/religious_affiliation
Infobox_Sri_Lankan_Political_Party:leader	org:top_members/employees
Infobox_Sri_Lankan_Political_Party:party_name	org:alternate_names
Infobox_Sri_Lankan_Political_Party:ppchairman	org:top_members/employees
Infobox_Sri_Lankan_Political_Party:publication	org:subsidiaries
Infobox_Sri_Lankan_Political_Party:secretary	org:top_members/employees
Infobox_Sri_Lankan_Political_Party:socialpolicy	org:political/religious_affiliation
Infobox_Sri_Lankan_Political_Party:website	org:website
Infobox_Swedish_Political_Party:europarl	org:member_of
Infobox_Swedish_Political_Party:european	org:member_of
Infobox_Swedish_Political_Party:foundation	org:founded
Infobox_Swedish_Political_Party:headquarters	org:country_of_headquarters
Infobox_Swedish_Political_Party:headquarters	org:stateorprovince_of_headquarters
Infobox_Swedish_Political_Party:headquarters	org:city_of_headquarters
Infobox_Swedish_Political_Party:ideology	org:political/religious_affiliation
Infobox_Swedish_Political_Party:international	org:member_of
Infobox_Swedish_Political_Party:leader	org:top_members/employees
Infobox_Swedish_Political_Party:party_name	org:alternate_names
Infobox_Swedish_Political_Party:website	org:website
Infobox_TV_channel:country	org:country_of_headquarters
Infobox_TV_channel:launch	org:founded
Infobox_TV_channel:owner	org:parents
Infobox_TV_channel:web	org:website
Infobox_University:address	org:country_of_headquarters
Infobox_University:address	org:stateorprovince_of_headquarters
Infobox_University:address	org:city_of_headquarters
Infobox_University:affiliations	org:member_of
Infobox_University:athletics	org:member_of
Infobox_University:chancellor	org:top_members/employees
Infobox_University:city	org:city_of_headquarters
Infobox_University:country	org:country_of_headquarters
Infobox_University:dean	org:top_members/employees
Infobox_University:enrollment	org:number_of_employees/members
Infobox_University:established	org:founded
Infobox_University:faculty	org:number_of_employees/members
Infobox_University:former_names	org:alternate_names
Infobox_University:location	org:country_of_headquarters
Infobox_University:location	org:stateorprovince_of_headquarters
Infobox_University:location	org:city_of_headquarters
Infobox_University:name	org:alternate_names
Infobox_University:native_name	org:alternate_names
Infobox_University:nickname	org:subsidiaries
Infobox_University:president	org:top_members/employees
Infobox_University:provost	org:top_members/employees
Infobox_University:rector	org:top_members/employees
Infobox_University:staff	org:number_of_employees/members
Infobox_University:state	org:stateorprovince_of_headquarters
Infobox_University:vice_chancellor	org:top_members/employees
Infobox_University:website	org:website
Infobox_esl_club:clubname	org:alternate_names
Infobox_esl_club:founded	org:founded
Infobox_esl_club:fullname	org:alternate_names
Infobox_esl_club:ground	org:country_of_headquarters
Infobox_esl_club:ground	org:stateorprovince_of_headquarters
Infobox_esl_club:ground	org:city_of_headquarters
Infobox_esl_club:league	org:member_of
Infobox_esl_club:web	org:website
Infobox_national_korfball_team:Association	org:member_of
Infobox_national_korfball_team:IKF_code	org:alternate_names
Infobox_national_korfball_team:IKF_membership	org:founded
Infobox_national_korfball_team:Name	org:alternate_names
Infobox_national_korfball_team:website	org:website
infobox College swim team:city	org:city_of_headquarters
infobox College swim team:coach	org:top_members/employees
infobox College swim team:conference	org:member_of
infobox College swim team:conferenceshort	org:member_of
infobox College swim team:founded	org:founded
infobox College swim team:home pool	org:country_of_headquarters
infobox College swim team:home pool	org:stateorprovince_of_headquarters
infobox College swim team:home pool	org:city_of_headquarters
infobox College swim team:home_pool	org:country_of_headquarters
infobox College swim team:home_pool	org:stateorprovince_of_headquarters
infobox College swim team:home_pool	org:city_of_headquarters
infobox College swim team:state	org:stateorprovince_of_headquarters
infobox College swim team:stateabb	org:stateorprovince_of_headquarters
infobox GAA overseas club:80px_irish	org:alternate_names
infobox GAA overseas club:club gaa	org:alternate_names
infobox GAA overseas club:club_gaa	org:alternate_names
infobox GAA overseas club:competitionl	org:member_of
infobox GAA overseas club:competitionm	org:member_of
infobox GAA overseas club:county	org:stateorprovince_of_headquarters
infobox GAA overseas club:division	org:member_of
infobox GAA overseas club:founded	org:founded
infobox GAA overseas club:grounds	org:country_of_headquarters
infobox GAA overseas club:grounds	org:stateorprovince_of_headquarters
infobox GAA overseas club:grounds	org:city_of_headquarters
infobox GAA overseas club:irish	org:alternate_names
infobox GAA overseas club:nickname	org:alternate_names
infobox University:address	org:country_of_headquarters
infobox University:address	org:stateorprovince_of_headquarters
infobox University:address	org:city_of_headquarters
infobox University:affiliation	org:political/religious_affiliation
infobox University:affiliations	org:member_of
infobox University:athletics	org:subsidiaries
infobox University:chairman	org:top_members/employees
infobox University:chancellor	org:top_members/employees
infobox University:city	org:city_of_headquarters
infobox University:closed	org:dissolved
infobox University:country	org:country_of_headquarters
infobox University:dean	org:top_members/employees
infobox University:director	org:top_members/employees
infobox University:enrollment	org:number_of_employees/members
infobox University:established	org:founded
infobox University:faculty	org:number_of_employees/members
infobox University:former_names	org:alternate_names
infobox University:head	org:top_members/employees
infobox University:name	org:alternate_names
infobox University:native_name	org:alternate_names
infobox University:nickname	org:alternate_names
infobox University:nickname	org:subsidiaries
infobox University:nobel_laureates	org:number_of_employees/members
infobox University:officer_in_charge	org:top_members/employees
infobox University:postgrad	org:number_of_employees/members
infobox University:president	org:top_members/employees
infobox University:profess	org:number_of_employees/members
infobox University:province	org:stateorprovince_of_headquarters
infobox University:provost	org:top_members/employees
infobox University:staff	org:number_of_employees/members
infobox University:state	org:stateorprovince_of_headquarters
infobox University:students	org:number_of_employees/members
infobox University:superintendent	org:top_members/employees
infobox University:vice-president	org:top_members/employees
infobox University:vice_chancellor	org:top_members/employees
infobox University:website	org:website
infobox football club:ceo	org:top_members/employees
infobox football club:chairman	org:top_members/employees
infobox football club:dissolved	org:dissolved
infobox football club:founded	org:founded
infobox football club:fullname	org:alternate_names
infobox football club:ground	org:country_of_headquarters
infobox football club:ground	org:stateorprovince_of_headquarters
infobox football club:ground	org:city_of_headquarters
infobox football club:league	org:member_of
infobox football club:manager	org:top_members/employees
infobox football club:nickname	org:alternate_names
infobox football club:shortname	org:alternate_names
infobox football club:website	org:website
infobox_Nepalese_Political_Party:foundation	org:founded
infobox_Nepalese_Political_Party:headquarters	org:country_of_headquarters
infobox_Nepalese_Political_Party:headquarters	org:stateorprovince_of_headquarters
infobox_Nepalese_Political_Party:headquarters	org:city_of_headquarters
infobox_Nepalese_Political_Party:ideology	org:political/religious_affiliation
infobox_Nepalese_Political_Party:international	org:member_of
infobox_Nepalese_Political_Party:leader	org:top_members/employees
infobox_Nepalese_Political_Party:party_name	org:alternate_names
infobox_Nepalese_Political_Party:website	org:website
infobox_Political_Party:foundation	org:founded
infobox_Political_Party:headquarters	org:country_of_headquarters
infobox_Political_Party:headquarters	org:stateorprovince_of_headquarters
infobox_Political_Party:headquarters	org:city_of_headquarters
infobox_Political_Party:ideology	org:political/religious_affiliation
infobox_Political_Party:international	org:member_of
infobox_Political_Party:party_name	org:alternate_names
infobox_Political_Party:website	org:website
